EmployeeID,Age,Gender,Education,Department,JobRole,YearsExperience,YearsAtCompany,PerformanceScore,WorkHours,Overtime,ProjectsHandled,TrainingHours,WorkLifeBalance,JobSatisfaction,Absences,Promotions,DistanceFromHome,StressLevel,MonthlyIncome,Attrition
10972,40.0,Female,Master,HR,Analyst,20,4,4,47.0,Yes,12,62,3,5,11,2,36,Low,60372.0,No
10973,,Male,Master,HR,Engineer,12,10,1,31.0,No,14,9,1,2,5,3,4,Medium,35606.0,Yes
10974,25.0,Male,Master,Sales,Manager,2,25,3,69.0,Yes,19,61,1,4,9,2,23,Medium,25923.0,Yes
10975,43.0,Male,PhD,Sales,Engineer,5,9,3,63.0,No,12,12,3,5,18,1,37,Low,32925.0,No
10976,53.0,Male,PhD,Finance,Engineer,16,18,3,32.0,Yes,14,84,4,1,16,1,49,High,45375.0,Yes
10977,58.0,Male,Master,Finance,Engineer,13,5,5,38.0,No,6,21,1,4,11,1,13,Low,52836.0,Yes
10978,34.0,Male,Bachelor,HR,Analyst,8,6,5,36.0,No,19,91,4,4,1,1,10,Low,41233.0,No
10979,37.0,Female,PhD,IT,Analyst,34,29,5,66.0,Yes,2,7,1,1,19,0,5,High,83238.0,Yes
10980,39.0,Female,Bachelor,HR,Engineer,8,0,4,67.0,Yes,9,2,2,1,2,0,39,Low,43235.0,Yes
10981,53.0,Male,Bachelor,IT,Manager,3,20,2,46.0,Yes,18,75,3,5,3,2,9,Medium,29464.0,No
10982,,Male,PhD,Finance,Manager,8,24,3,33.0,No,3,86,2,3,14,0,39,High,33918.0,Yes
10983,33.0,Male,Master,Sales,Engineer,24,2,5,59.0,No,4,73,1,2,11,3,22,Medium,64241.0,Yes
10984,47.0,Male,Bachelor,Finance,Analyst,27,7,2,36.0,Yes,16,97,4,3,14,2,17,High,64766.0,Yes
10985,26.0,Male,Master,Sales,Analyst,0,2,1,39.0,Yes,14,32,1,3,17,2,30,High,20902.0,Yes
10986,26.0,Male,PhD,Sales,Manager,8,22,3,34.0,Yes,19,26,4,5,15,2,13,Low,33712.0,No
10987,53.0,Female,Bachelor,Finance,Manager,29,3,1,,No,17,34,2,3,1,0,24,High,66492.0,Yes
10988,50.0,Female,PhD,Sales,Manager,33,4,2,44.0,No,14,49,4,1,14,2,41,Low,74509.0,Yes
10989,55.0,Male,PhD,Sales,Engineer,22,16,1,50.0,No,13,91,4,2,7,2,27,Medium,55525.0,Yes
10990,43.0,Male,Bachelor,Sales,Manager,25,9,1,44.0,No,5,68,1,4,11,0,17,Low,58393.0,Yes
10991,30.0,Female,Bachelor,IT,Engineer,26,0,5,33.0,Yes,12,31,4,5,10,3,3,Low,64939.0,No
10992,39.0,Female,Master,IT,Analyst,25,7,5,51.0,Yes,17,31,3,3,3,4,13,Medium,65316.0,No
10993,48.0,Female,Bachelor,HR,Manager,1,17,5,30.0,No,1,87,3,5,9,3,48,Low,34514.0,No
10994,43.0,Female,PhD,IT,Manager,8,9,1,50.0,No,10,90,3,1,19,0,15,High,31849.0,Yes
10995,24.0,Female,Master,Finance,Analyst,24,12,2,41.0,No,5,7,2,3,14,0,12,High,60186.0,Yes
10996,40.0,Male,PhD,Finance,Manager,31,25,3,45.0,Yes,7,6,3,2,0,3,41,Low,75624.0,Yes
10997,39.0,Female,Master,Sales,Analyst,20,13,5,64.0,No,2,12,3,2,11,4,4,High,61690.0,Yes
10998,47.0,Female,PhD,Sales,Manager,24,14,2,38.0,Yes,4,38,3,3,9,2,6,Low,64012.0,No
10999,54.0,Female,Master,IT,Analyst,19,15,3,41.0,Yes,8,36,1,5,12,2,38,Low,57178.0,Yes
11000,,Female,Bachelor,Finance,Manager,25,19,2,49.0,Yes,15,57,2,2,18,4,39,High,65184.0,Yes
11001,58.0,Female,PhD,HR,Analyst,26,23,5,64.0,No,6,49,1,1,2,3,21,Low,72081.0,Yes
11002,27.0,Female,PhD,HR,Engineer,3,0,5,50.0,No,15,56,4,1,10,4,13,Medium,31293.0,Yes
11003,27.0,Female,Master,Sales,Analyst,0,27,4,56.0,No,10,18,1,2,0,3,22,Low,30521.0,Yes
11004,46.0,Female,Bachelor,HR,Analyst,2,17,4,,Yes,15,3,3,3,16,2,10,Medium,33694.0,No
11005,46.0,Female,Bachelor,IT,Manager,16,11,5,46.0,Yes,10,1,2,2,15,1,36,Medium,,Yes
11006,39.0,Female,Master,IT,Engineer,30,10,4,63.0,Yes,2,52,1,5,19,4,43,High,68732.0,Yes
11007,29.0,Female,Bachelor,Finance,Engineer,32,8,4,34.0,Yes,18,8,2,5,9,3,7,Low,73094.0,Yes
11008,40.0,Male,Bachelor,Finance,Manager,0,8,1,62.0,No,2,46,1,2,0,0,22,Low,,Yes
11009,36.0,Female,Master,Sales,Manager,29,7,3,34.0,No,16,40,2,2,10,3,47,Medium,68822.0,Yes
11010,37.0,Female,PhD,HR,Analyst,12,29,1,42.0,No,6,29,4,4,11,0,38,Low,40062.0,No
11011,42.0,Male,Master,Finance,Manager,11,4,1,33.0,No,15,86,4,2,16,0,33,Low,37641.0,Yes
11012,33.0,Female,Master,Finance,Engineer,2,23,2,39.0,Yes,1,93,2,2,6,4,25,High,30838.0,Yes
11013,32.0,Female,Master,HR,Analyst,11,10,5,62.0,Yes,13,84,2,1,19,2,48,High,,Yes
11014,30.0,Female,Bachelor,Sales,Engineer,8,25,5,49.0,Yes,6,63,4,2,13,4,19,Low,42252.0,Yes
11015,21.0,Male,PhD,HR,Engineer,33,17,5,33.0,No,7,44,3,1,11,1,15,Low,79256.0,Yes
11016,52.0,Male,Bachelor,HR,Analyst,24,22,1,45.0,Yes,8,39,1,3,19,0,48,High,59009.0,Yes
11017,50.0,Male,Bachelor,Finance,Analyst,33,11,1,40.0,No,18,69,3,4,14,1,24,Medium,73032.0,No
11018,28.0,Female,Bachelor,IT,Manager,25,20,3,,No,19,40,3,3,13,2,19,High,66231.0,Yes
11019,41.0,Male,PhD,Finance,Engineer,26,29,1,61.0,No,14,20,1,2,5,1,25,Low,63274.0,Yes
11020,42.0,Female,Master,Sales,Engineer,11,25,2,61.0,Yes,11,75,1,5,10,0,23,High,35842.0,Yes
11021,38.0,Male,Master,Sales,Engineer,29,15,5,40.0,Yes,3,78,4,5,15,2,30,Medium,70366.0,No
11022,22.0,Female,PhD,HR,Analyst,11,27,3,45.0,Yes,1,9,3,5,7,3,19,Low,38398.0,No
11023,29.0,Male,Master,IT,Engineer,30,29,5,48.0,No,12,68,4,4,4,4,33,Low,74295.0,No
11024,23.0,Male,PhD,HR,Analyst,27,27,1,46.0,Yes,9,19,3,4,7,0,5,Medium,66902.0,No
11025,46.0,Female,Bachelor,IT,Manager,10,27,5,63.0,Yes,10,63,1,5,18,0,8,Low,40064.0,Yes
11026,41.0,Female,Master,HR,Analyst,1,29,3,50.0,No,11,72,4,1,5,3,19,High,30963.0,Yes
11027,50.0,Female,PhD,HR,Engineer,34,7,4,53.0,No,13,77,2,5,15,0,11,Low,74403.0,Yes
11028,48.0,Female,PhD,HR,Engineer,8,18,5,48.0,Yes,1,29,4,5,5,3,32,Medium,37262.0,No
11029,56.0,Female,PhD,IT,Manager,20,4,5,33.0,No,17,78,2,3,18,2,5,Low,58333.0,Yes
11030,46.0,Male,PhD,IT,Analyst,5,11,5,51.0,Yes,17,17,4,4,0,4,42,Medium,36617.0,No
11031,54.0,Female,Master,IT,Engineer,7,1,2,33.0,Yes,14,51,4,2,8,0,38,Low,30851.0,Yes
11032,28.0,Female,Bachelor,Finance,Engineer,5,1,3,,Yes,6,0,2,1,0,4,29,Low,,Yes
11033,30.0,Female,Master,Finance,Manager,16,21,3,36.0,No,17,47,2,1,2,1,48,Low,53396.0,Yes
11034,34.0,Male,Master,HR,Analyst,21,26,1,39.0,No,2,51,1,4,8,3,4,Medium,55398.0,Yes
11035,35.0,Female,PhD,HR,Engineer,14,26,3,61.0,Yes,11,15,2,5,14,4,18,High,46498.0,Yes
11036,37.0,Male,Bachelor,Sales,Manager,21,28,4,55.0,No,13,60,2,5,4,4,2,High,,Yes
11037,38.0,Female,PhD,HR,Analyst,20,5,1,50.0,Yes,2,24,3,3,3,4,12,Low,50425.0,No
11038,52.0,Female,Master,Finance,Analyst,2,1,5,53.0,Yes,3,46,3,5,11,4,36,Low,35252.0,No
11039,58.0,Female,Bachelor,Finance,Engineer,19,13,2,65.0,Yes,18,85,2,4,10,3,7,Low,55499.0,Yes
11040,43.0,Male,Master,Sales,Analyst,30,18,4,68.0,Yes,14,6,3,2,2,0,10,High,76860.0,Yes
11041,43.0,Female,Bachelor,Finance,Analyst,29,4,1,46.0,Yes,14,43,1,2,13,4,34,Low,66096.0,Yes
11042,55.0,Female,Bachelor,Finance,Engineer,8,24,1,57.0,No,14,67,3,3,13,2,47,Low,29237.0,No
11043,59.0,Male,PhD,IT,Analyst,1,28,2,44.0,No,13,29,4,5,6,1,23,High,27201.0,Yes
11044,35.0,Female,PhD,IT,Manager,33,2,5,63.0,Yes,2,11,3,4,12,1,12,High,76745.0,Yes
11045,44.0,Male,PhD,Sales,Engineer,29,22,1,41.0,Yes,15,63,4,3,16,2,11,High,66751.0,Yes
11046,48.0,Female,Master,HR,Analyst,0,4,4,41.0,Yes,8,45,3,3,1,4,47,Medium,24540.0,No
11047,36.0,Female,Bachelor,Finance,Engineer,27,16,2,43.0,No,17,0,1,3,18,3,15,Low,60142.0,Yes
11048,36.0,Male,PhD,Finance,Engineer,31,28,3,65.0,Yes,8,76,3,2,7,1,5,Low,76265.0,Yes
11049,59.0,Female,PhD,HR,Analyst,15,26,1,35.0,Yes,19,81,1,2,8,4,11,Medium,,Yes
11050,26.0,Female,PhD,HR,Analyst,10,17,3,57.0,No,12,73,1,3,4,1,10,High,39412.0,Yes
11051,,Female,PhD,IT,Manager,3,17,2,47.0,Yes,9,95,4,2,6,3,10,Medium,26379.0,Yes
11052,33.0,Male,Bachelor,IT,Engineer,9,1,1,55.0,Yes,6,97,1,2,2,4,9,Medium,32134.0,Yes
11053,29.0,Female,Bachelor,Sales,Manager,21,1,5,39.0,Yes,3,16,3,4,16,3,12,Medium,63057.0,No
11054,54.0,Female,Master,HR,Manager,28,15,2,61.0,Yes,2,1,4,4,15,2,4,Low,61271.0,No
11055,37.0,Male,PhD,Sales,Analyst,31,18,2,65.0,Yes,7,66,1,1,6,4,30,High,70885.0,Yes
11056,47.0,Female,Bachelor,HR,Engineer,0,28,1,38.0,Yes,14,45,1,2,16,0,33,High,17034.0,Yes
11057,49.0,Female,Bachelor,IT,Analyst,11,21,3,42.0,No,19,31,1,3,12,1,32,Low,39445.0,Yes
11058,57.0,Female,Master,Sales,Engineer,11,13,5,59.0,No,18,72,1,1,11,0,43,High,51214.0,Yes
11059,42.0,Male,PhD,HR,Engineer,23,14,2,49.0,No,5,41,1,5,18,0,31,Low,60833.0,Yes
11060,44.0,Female,Master,HR,Engineer,28,21,3,36.0,No,15,97,2,4,17,3,11,Low,68208.0,Yes
11061,27.0,Female,PhD,Sales,Manager,28,28,3,60.0,No,16,75,2,1,0,2,41,High,70700.0,Yes
11062,,Male,Bachelor,Sales,Manager,34,9,1,35.0,Yes,1,13,3,4,7,2,48,Low,68874.0,No
11063,32.0,Male,Bachelor,IT,Engineer,11,1,1,51.0,Yes,13,85,1,2,1,0,41,Medium,42252.0,Yes
11064,43.0,Male,PhD,IT,Analyst,2,5,1,59.0,No,18,92,2,3,7,2,1,High,23542.0,Yes
11065,35.0,Female,PhD,Sales,Engineer,15,20,1,55.0,Yes,3,64,2,5,7,4,22,Medium,48718.0,Yes
11066,53.0,Male,Bachelor,IT,Analyst,0,18,1,42.0,Yes,8,40,3,4,6,3,5,Medium,24370.0,No
11067,33.0,Female,Bachelor,HR,Manager,5,8,4,36.0,Yes,3,29,1,3,9,4,23,High,32394.0,Yes
11068,43.0,Female,Bachelor,IT,Engineer,2,2,1,56.0,Yes,11,0,2,4,6,1,19,Medium,20674.0,Yes
11069,58.0,Male,Master,IT,Engineer,11,28,4,54.0,No,19,62,4,2,6,0,31,Low,43558.0,Yes
11070,52.0,Female,Master,IT,Manager,5,26,3,64.0,No,11,51,4,2,0,2,38,Low,38461.0,Yes
11071,55.0,Male,Master,HR,Manager,7,27,3,64.0,Yes,1,59,3,5,9,3,42,Low,37045.0,No
11072,21.0,Male,Master,IT,Engineer,30,15,1,,Yes,3,15,2,2,5,2,47,Low,66099.0,Yes
11073,25.0,Male,PhD,Sales,Engineer,29,6,4,48.0,No,7,47,1,5,7,0,31,Medium,75490.0,Yes
11074,33.0,Male,PhD,HR,Engineer,5,8,5,62.0,No,1,93,2,1,7,2,48,Medium,40194.0,Yes
11075,25.0,Female,Bachelor,IT,Manager,26,28,2,52.0,Yes,3,98,1,5,1,3,21,Low,62502.0,Yes
11076,52.0,Female,PhD,HR,Engineer,20,7,1,37.0,Yes,7,39,2,1,19,3,21,High,47675.0,Yes
11077,41.0,Female,PhD,Sales,Manager,0,12,3,46.0,No,7,59,3,3,14,3,11,Medium,29465.0,No
11078,44.0,Male,PhD,Finance,Manager,24,1,3,42.0,Yes,5,61,4,3,14,2,21,Low,66476.0,No
11079,38.0,Male,Master,Finance,Manager,24,3,4,40.0,Yes,15,31,1,1,9,2,39,High,68489.0,Yes
11080,41.0,Female,PhD,HR,Analyst,22,11,4,61.0,Yes,6,26,2,2,3,0,37,Medium,57470.0,Yes
11081,,Male,PhD,Sales,Engineer,19,25,2,30.0,Yes,16,12,2,4,11,3,12,High,47667.0,Yes
11082,44.0,Female,Bachelor,Sales,Analyst,15,21,4,58.0,Yes,4,89,1,4,10,1,34,High,47847.0,Yes
11083,41.0,Male,Master,Finance,Manager,30,22,4,49.0,No,6,45,3,1,1,0,8,Low,69920.0,Yes
11084,45.0,Male,Bachelor,HR,Manager,23,5,3,50.0,Yes,11,91,4,2,8,1,14,High,,Yes
11085,43.0,Female,Bachelor,IT,Analyst,32,8,4,63.0,Yes,15,20,4,2,4,4,33,Low,74196.0,Yes
11086,42.0,Female,Master,Finance,Manager,7,9,3,51.0,No,12,30,4,3,13,1,40,High,37213.0,Yes
11087,,Female,Master,Sales,Manager,16,14,4,32.0,Yes,3,12,2,2,8,0,12,Low,53811.0,Yes
11088,54.0,Male,Master,Sales,Manager,8,24,1,54.0,Yes,6,64,3,2,1,1,47,High,32134.0,Yes
11089,26.0,Female,Bachelor,Finance,Manager,22,3,3,64.0,Yes,19,94,2,5,6,2,34,High,57806.0,Yes
11090,48.0,Female,Bachelor,Finance,Manager,11,17,2,59.0,Yes,17,82,4,3,14,2,6,Medium,38525.0,No
11091,51.0,Male,Master,HR,Analyst,12,20,4,39.0,Yes,15,63,4,5,11,1,12,Medium,47492.0,No
11092,55.0,Male,Bachelor,IT,Engineer,16,1,2,66.0,Yes,13,2,3,2,0,3,37,Low,45166.0,Yes
11093,59.0,Male,PhD,HR,Engineer,22,3,1,56.0,No,5,45,3,1,9,0,12,High,52760.0,Yes
11094,43.0,Male,Bachelor,Sales,Analyst,26,2,3,33.0,No,15,0,2,1,13,1,33,High,67715.0,Yes
11095,,Male,Master,Sales,Analyst,27,8,4,60.0,No,6,67,3,4,1,3,22,High,67939.0,Yes
11096,36.0,Female,Bachelor,HR,Manager,14,0,3,33.0,No,4,75,4,3,13,3,14,High,47198.0,Yes
11097,22.0,Male,Bachelor,Sales,Manager,28,27,2,,No,8,77,2,3,1,2,21,Low,68107.0,Yes
11098,44.0,Female,Master,Sales,Engineer,29,25,2,51.0,Yes,18,31,3,4,19,2,45,Low,72442.0,No
11099,37.0,Male,PhD,HR,Analyst,21,14,4,49.0,No,7,53,4,1,2,3,6,Medium,54684.0,Yes
11100,21.0,Male,Master,Finance,Analyst,14,8,2,40.0,Yes,9,35,2,4,2,4,19,Medium,,Yes
11101,26.0,Male,Bachelor,HR,Engineer,5,1,1,53.0,Yes,1,86,1,4,0,4,44,High,,Yes
11102,25.0,Male,PhD,HR,Analyst,5,22,1,51.0,No,9,40,4,3,18,0,49,Low,32046.0,No
11103,49.0,Female,PhD,IT,Engineer,5,4,1,57.0,Yes,9,71,2,3,8,2,26,High,29641.0,Yes
11104,32.0,Female,Bachelor,IT,Engineer,25,16,3,38.0,No,11,74,3,1,16,3,4,Low,65463.0,Yes
11105,59.0,Female,Master,HR,Analyst,34,9,4,40.0,Yes,4,24,3,5,19,2,34,Medium,78637.0,No
11106,23.0,Male,PhD,Sales,Manager,3,22,2,49.0,No,6,2,2,2,1,0,42,High,30849.0,Yes
11107,21.0,Female,Master,Finance,Manager,15,12,1,48.0,No,11,5,1,4,16,3,49,Low,45179.0,Yes
11108,47.0,Female,Bachelor,Finance,Engineer,21,22,5,39.0,No,15,61,4,1,10,3,8,High,60171.0,Yes
11109,44.0,Female,Master,HR,Manager,17,19,5,41.0,Yes,2,24,2,1,8,3,5,High,54864.0,Yes
11110,39.0,Female,Master,HR,Manager,4,13,4,67.0,No,11,50,1,3,3,4,5,Low,34378.0,Yes
11111,28.0,Female,Master,Finance,Analyst,8,24,2,46.0,No,4,4,4,3,19,3,26,Low,32827.0,No
11112,22.0,Male,PhD,IT,Analyst,10,3,5,,Yes,8,33,3,5,12,0,29,Medium,48324.0,No
11113,50.0,Male,Bachelor,IT,Manager,6,2,1,60.0,Yes,2,43,1,4,17,4,33,Medium,30945.0,Yes
11114,50.0,Male,PhD,HR,Analyst,32,28,5,51.0,Yes,4,4,2,4,5,1,5,Medium,75819.0,Yes
11115,59.0,Male,PhD,IT,Engineer,11,14,2,67.0,Yes,2,28,4,1,13,4,46,Low,42329.0,Yes
11116,52.0,Female,Bachelor,Finance,Analyst,6,7,3,59.0,Yes,5,40,1,4,10,4,32,Medium,36018.0,Yes
11117,21.0,Female,PhD,IT,Engineer,32,7,3,44.0,No,9,85,3,5,10,2,42,Low,70417.0,No
11118,58.0,Female,PhD,HR,Manager,12,12,1,69.0,No,8,99,4,1,6,4,31,Low,39108.0,Yes
11119,33.0,Female,Master,Sales,Manager,20,1,2,57.0,Yes,7,94,4,2,2,1,46,High,54074.0,Yes
11120,31.0,Male,PhD,IT,Analyst,9,10,5,,Yes,14,50,1,1,18,2,29,High,45889.0,Yes
11121,30.0,Female,Bachelor,IT,Analyst,18,16,2,48.0,No,16,32,3,2,11,3,34,High,55745.0,Yes
11122,46.0,Female,Bachelor,IT,Analyst,17,11,5,59.0,Yes,5,67,2,3,17,4,3,High,50529.0,Yes
11123,40.0,Female,PhD,Sales,Engineer,7,15,3,58.0,Yes,19,23,4,1,14,3,41,High,39781.0,Yes
11124,37.0,Female,PhD,Finance,Manager,12,11,1,66.0,No,15,72,4,4,11,1,13,Low,44548.0,No
11125,,Male,Master,IT,Analyst,14,25,2,47.0,No,16,67,3,2,17,0,44,Medium,49121.0,Yes
11126,24.0,Female,PhD,IT,Analyst,14,0,3,52.0,Yes,14,97,1,5,0,3,11,Low,50379.0,Yes
11127,25.0,Male,Master,Finance,Analyst,10,6,3,51.0,No,13,7,3,5,4,1,39,High,36699.0,Yes
11128,43.0,Male,Master,IT,Engineer,17,21,3,43.0,Yes,1,37,1,5,16,2,19,High,54950.0,Yes
11129,30.0,Female,PhD,Sales,Analyst,5,5,4,63.0,Yes,2,39,2,1,2,4,19,Low,33744.0,Yes
11130,48.0,Male,PhD,HR,Engineer,22,16,4,51.0,Yes,14,40,1,5,9,2,33,High,60637.0,Yes
11131,53.0,Male,Bachelor,IT,Engineer,9,0,1,50.0,Yes,9,22,2,3,7,1,46,Low,33902.0,Yes
11132,46.0,Female,PhD,IT,Analyst,12,17,2,36.0,Yes,11,78,2,2,10,3,10,Medium,37228.0,Yes
11133,49.0,Female,Bachelor,Sales,Engineer,28,16,2,30.0,Yes,9,48,3,1,1,0,10,High,69066.0,Yes
11134,47.0,Male,Master,HR,Manager,32,14,1,38.0,Yes,2,86,4,3,4,2,10,Medium,69710.0,No
11135,38.0,Female,Master,HR,Engineer,24,0,5,65.0,No,18,44,4,2,15,0,7,Low,61921.0,Yes
11136,30.0,Female,PhD,IT,Manager,5,10,3,32.0,No,5,97,3,4,5,2,16,High,31818.0,Yes
11137,25.0,Male,Bachelor,Finance,Manager,0,14,5,57.0,No,3,85,1,2,14,3,30,High,25677.0,Yes
11138,30.0,Male,Bachelor,HR,Engineer,4,15,1,39.0,Yes,1,30,2,3,14,3,23,Medium,29924.0,Yes
11139,41.0,Male,Bachelor,HR,Engineer,25,7,4,67.0,No,2,63,3,5,9,3,33,Medium,66851.0,No
11140,44.0,Female,Master,Sales,Manager,28,2,2,58.0,No,1,80,3,5,18,4,48,Low,66839.0,No
11141,58.0,Male,Bachelor,IT,Engineer,12,23,2,66.0,No,11,35,2,5,19,1,8,Low,43554.0,Yes
11142,23.0,Female,Master,Finance,Analyst,23,24,1,46.0,Yes,5,42,4,2,5,3,20,Medium,51892.0,Yes
11143,51.0,Male,Master,Sales,Engineer,26,8,4,37.0,No,15,30,3,2,16,2,22,Low,64706.0,Yes
11144,57.0,Male,PhD,HR,Analyst,29,24,4,57.0,Yes,9,15,4,3,5,3,8,Medium,72096.0,No
11145,22.0,Male,PhD,Sales,Engineer,10,8,1,67.0,No,16,48,1,2,14,1,47,Low,35915.0,Yes
11146,22.0,Male,Master,Finance,Engineer,12,23,3,63.0,No,3,23,1,4,14,0,14,Medium,45446.0,Yes
11147,59.0,Female,PhD,HR,Engineer,0,14,4,36.0,No,12,27,2,2,19,1,23,High,31006.0,Yes
11148,54.0,Male,PhD,Sales,Manager,1,3,3,46.0,No,13,34,2,5,1,0,37,Medium,29289.0,Yes
11149,40.0,Female,Master,HR,Manager,22,7,1,39.0,Yes,14,29,4,2,16,1,13,Low,57053.0,Yes
11150,53.0,Female,Master,IT,Engineer,21,14,5,42.0,Yes,6,58,2,2,2,2,43,Medium,61985.0,Yes
11151,24.0,Female,Bachelor,IT,Analyst,11,25,2,47.0,No,13,71,3,5,12,4,8,Medium,43787.0,No
11152,31.0,Male,Bachelor,Finance,Manager,6,5,3,60.0,Yes,3,72,4,3,8,2,26,Low,33518.0,No
11153,25.0,Female,PhD,Sales,Analyst,22,9,2,68.0,Yes,16,57,3,2,17,2,40,Low,55044.0,Yes
11154,45.0,Female,PhD,IT,Manager,6,1,1,41.0,Yes,12,5,1,2,3,4,10,Low,35725.0,Yes
11155,57.0,Male,Master,HR,Manager,7,26,5,,No,2,9,3,3,14,4,17,Medium,39252.0,No
11156,54.0,Male,Bachelor,Sales,Manager,28,18,3,,No,11,97,2,2,7,0,16,Medium,70636.0,Yes
11157,29.0,Male,Bachelor,IT,Manager,24,9,2,63.0,Yes,15,63,4,4,3,3,28,Medium,64285.0,No
11158,26.0,Male,Master,IT,Analyst,20,8,2,38.0,Yes,11,57,4,3,9,4,10,Medium,58334.0,No
11159,38.0,Female,Master,Finance,Analyst,3,27,2,50.0,Yes,11,91,3,3,5,4,24,High,24347.0,Yes
11160,34.0,Male,Master,Finance,Engineer,13,17,1,42.0,No,6,37,4,3,0,4,28,High,38048.0,Yes
11161,39.0,Male,Bachelor,IT,Manager,18,29,4,35.0,Yes,10,84,4,2,5,1,29,Low,58286.0,Yes
11162,34.0,Male,Master,Finance,Manager,5,25,3,55.0,Yes,7,86,1,1,16,1,33,High,29466.0,Yes
11163,37.0,Male,PhD,HR,Engineer,33,4,1,51.0,Yes,11,73,3,1,3,1,13,Medium,74066.0,Yes
11164,55.0,Male,Bachelor,Finance,Manager,3,3,4,44.0,Yes,4,38,2,2,12,2,30,Low,27951.0,Yes
11165,49.0,Female,Master,HR,Engineer,32,12,4,54.0,No,16,97,2,5,13,4,14,High,73026.0,Yes
11166,37.0,Female,PhD,IT,Engineer,3,4,4,60.0,Yes,1,38,1,5,13,1,29,Medium,30465.0,Yes
11167,28.0,Male,Bachelor,IT,Analyst,3,15,5,37.0,No,3,1,1,4,11,0,10,Low,38367.0,Yes
11168,,Male,Master,Finance,Manager,15,0,3,35.0,No,5,33,1,5,9,2,29,Medium,50981.0,Yes
11169,56.0,Female,PhD,Sales,Analyst,14,6,3,49.0,Yes,10,68,1,5,9,2,39,High,51192.0,Yes
11170,27.0,Male,Master,Sales,Engineer,3,10,1,39.0,No,15,83,1,3,1,2,25,Medium,30188.0,Yes
11171,25.0,Female,PhD,HR,Engineer,6,29,3,37.0,Yes,5,16,3,5,18,1,29,Low,38165.0,No
11172,,Female,Bachelor,IT,Analyst,18,14,4,53.0,Yes,3,27,1,2,8,2,34,Low,50378.0,Yes
11173,48.0,Female,Bachelor,IT,Manager,5,24,3,63.0,Yes,9,16,1,4,2,3,5,Low,31745.0,Yes
11174,37.0,Female,Bachelor,HR,Analyst,34,16,2,43.0,Yes,15,17,4,1,11,2,17,Medium,77366.0,Yes
11175,57.0,Male,Master,IT,Analyst,25,12,5,39.0,No,6,56,4,2,16,2,3,Medium,70373.0,Yes
11176,40.0,Male,Bachelor,IT,Manager,16,10,3,65.0,Yes,8,97,1,3,17,4,26,Low,46465.0,Yes
11177,23.0,Male,PhD,HR,Analyst,6,10,3,33.0,No,18,78,1,2,1,3,22,Low,30850.0,Yes
11178,57.0,Male,Master,IT,Analyst,15,23,4,60.0,No,17,35,2,2,8,0,27,Medium,48004.0,Yes
11179,46.0,Male,PhD,Finance,Engineer,22,2,1,66.0,Yes,17,0,3,2,4,0,38,High,56801.0,Yes
11180,35.0,Female,PhD,IT,Engineer,18,6,5,30.0,No,15,20,1,4,1,3,32,Low,61900.0,Yes
11181,28.0,Female,PhD,Finance,Analyst,26,27,3,42.0,No,12,40,4,4,6,0,13,High,61842.0,Yes
11182,33.0,Male,Master,HR,Manager,6,20,4,62.0,No,9,28,4,5,1,1,39,Medium,34111.0,No
11183,23.0,Female,PhD,HR,Analyst,6,19,1,49.0,Yes,11,67,3,4,2,4,25,High,30902.0,Yes
11184,21.0,Female,PhD,HR,Analyst,25,27,4,63.0,Yes,11,89,4,1,17,4,47,High,69397.0,Yes
11185,29.0,Female,Bachelor,Sales,Engineer,22,20,1,56.0,No,3,76,1,5,10,1,48,High,55833.0,Yes
11186,51.0,Female,Master,Finance,Analyst,33,11,5,34.0,Yes,4,87,4,4,8,1,31,High,76340.0,Yes
11187,46.0,Male,Bachelor,IT,Manager,2,23,4,39.0,Yes,1,20,2,3,0,4,10,Low,35195.0,Yes
11188,37.0,Male,PhD,Sales,Manager,18,9,4,51.0,Yes,1,94,2,1,18,3,14,Low,57785.0,Yes
11189,54.0,Female,PhD,Sales,Engineer,6,27,2,61.0,No,18,4,4,1,8,2,41,Low,36795.0,Yes
11190,29.0,Female,Master,HR,Engineer,26,19,5,56.0,Yes,19,17,4,4,3,3,8,Medium,65597.0,No
11191,33.0,Male,PhD,Finance,Manager,12,20,4,67.0,Yes,9,52,3,4,4,1,21,Medium,47953.0,No
11192,25.0,Male,Master,Finance,Manager,13,24,3,67.0,Yes,1,49,4,1,11,1,32,Medium,44275.0,Yes
11193,33.0,Male,PhD,Finance,Manager,21,8,2,38.0,No,15,88,4,2,3,0,7,High,50509.0,Yes
11194,21.0,Male,PhD,Sales,Analyst,16,19,2,32.0,Yes,5,11,2,2,0,0,2,Medium,51368.0,Yes
11195,45.0,Female,Bachelor,IT,Analyst,22,6,2,,Yes,6,16,4,3,15,3,9,High,52030.0,Yes
11196,24.0,Female,PhD,HR,Manager,0,1,5,56.0,Yes,8,0,2,4,0,4,7,Low,34886.0,Yes
11197,56.0,Female,Bachelor,Sales,Engineer,26,28,5,50.0,Yes,12,25,3,4,7,2,47,Medium,71271.0,No
11198,30.0,Male,Bachelor,Finance,Analyst,12,28,4,41.0,Yes,14,59,1,2,16,0,49,High,48079.0,Yes
11199,48.0,Female,PhD,Sales,Engineer,13,11,2,48.0,No,10,70,1,2,9,4,13,High,43350.0,Yes
